id,course_id,rate,date,display_name,comment
67748672,3320610,1.0,2020-10-04T09:19:41-07:00,Julia,"The information in this course is not helpful whatsoever, unfortunately."
72689320,3324214,4.5,2020-12-13T18:35:32-08:00,Michael,I studied Vietnamese on my own for 2 years several years ago.  This was a good refresher.
116603768,4717760,5.0,2022-06-17T00:50:58-07:00,Oba9tarou,"振り返ることで成長が確認できることを
説明してくれます。
※振り返るために「日記」を書く
講義の中で私も愛用している「ジェットストリームボールペン」について
お話していたので親近感が湧きました。
講義ありがとうございました。"
65525716,3320314,1.0,2020-09-03T14:31:12-07:00,James,"Some answers were wrong, copy pasted from somewhere else, and and no explanation to the answers at all."
116500392,4717756,5.0,2022-06-15T19:00:51-07:00,Oba9tarou,"様々な質問方法に関して解説してくれます。
特に響いた講義は「導く質問」でした。
この方法をマスター出来たらプライベートでもビジネスでも
自分の導きたい方へ誘導できると感じましたが
講師の方がおっしゃる通り
「質問力は１日にして身につくものではない！」ので
日々訓練したいと思います。

講義ありがとうございました。"
114711380,4136554,1.0,2022-05-24T00:02:45-07:00,Deep,nice yawning
116360594,4719600,3.0,2022-06-14T05:06:01-07:00,Youngculture (Romania),"While these examples might be good to familiarise yourself with the exam questions, there are many cases (>10%) where either the question/the answers/the 'correct' answer/the explanation are wrong

All 6 tests should be reviewed."
119490458,4718748,3.0,2022-07-24T06:09:18-07:00,Sheila,leitura por leitura !
89722292,773174,5.0,2021-07-08T02:24:18-07:00,Daniel,Very good course!
116586474,4717752,5.0,2022-06-16T19:14:26-07:00,Oba9tarou,"目標に向かって、自分のためになる習慣を作ろうという
内容を具体的に説明してくれます。

個人的に響いた講義は
「9. はじめは強制的に動こう」
「13. 自分が快を感じる世界を見つける」でした。

目標に向けての鍛錬継続は
難しいことですが、「未来の自分のため」という事を
芯にもって頑張ろうという気持ちになりました。

講義ありがとうございました。"
90359960,3313388,5.0,2021-07-15T06:13:52-07:00,Sohaila,معلم ممتاز و كورس مفيد جدا جزاكم الله خير
66145870,3320560,5.0,2020-09-12T07:38:10-07:00,Eduardo,exelente curso
116607778,4719078,5.0,2022-06-17T01:55:09-07:00,Pooja,Thank you for great questions
88510394,4139370,5.0,2021-06-24T11:26:41-07:00,Isabel,Best exam with updates thanks you
116606732,4717758,5.0,2022-06-17T01:39:42-07:00,Oba9tarou,"人脈を構築するのは難しいことが
講義を通してわかりました。
あと「笑顔」は大事ということを
改めて認識しました。
講義ありがとうございました。"
61769382,3329620,5.0,2020-07-20T17:39:41-07:00,Maysa,Excelente professor !!!
122318088,4719230,1.0,2022-08-29T03:49:38-07:00,Hossain Mimon,El curso es muy malo. No se escucha bien. El sonido se pierde y no se entiende.
106802054,3312142,5.0,2022-02-04T16:56:34-08:00,Mitchell,So far very informative
60737718,3314286,5.0,2020-07-08T22:24:31-07:00,Syed Mahaboob,"The tests have miscellaneous questions, were unable to answer. Good course..
Liked it"
123485176,4716090,5.0,2022-09-12T14:34:11-07:00,Levi a,Great teacher.
93273336,4139390,2.5,2021-08-18T13:51:23-07:00,Nicolas,"Je m'attendais à mieux de la part d'une pro de la colocation. Je n'ai pas appris grand chose. Je ne suis pas d'accord avec tous les conseils, comme se contenter de 3 photos sur Le Bon Coin."
116540090,4715920,5.0,2022-06-16T05:59:17-07:00,Alper,IT alanında kendini geliştirmek isteyen herkes için bu kurs kesinlikle doğru adres :) Hem içerik olarak hem değerli hocamın anlatımı olarak kurs süreci oldukça verimli.
125052534,4719590,5.0,2022-10-01T07:52:43-07:00,Frédéric,"Simple, efficace et droit au but ! 
J'ai adoré suivre ce cours, j'ai pas mal appris.
Le ton est calme, limpide, cela donne envie de continuer.
Vivement un autre cours python !"
121627864,4716528,1.5,2022-08-20T09:02:48-07:00,Jhilly,"The contents on the slides were just read out without any explanation. Found the course monotonous and redundant. Overall, awful experience"
112989524,4138060,5.0,2022-04-30T13:22:25-07:00,Jerzy,Lots of essential knowlege for everyone who is interested or engaged in sound healing
88677748,3308948,5.0,2021-06-26T17:08:07-07:00,Viviano,"Aporta ideas que si son sencillas, y muy practicas."
93112332,4138906,5.0,2021-08-17T03:22:11-07:00,Majd,Amazing description even for the smallest details
117076318,4716046,1.5,2022-06-23T05:21:52-07:00,Bassem,"I expected this to be step by step to Creat a Cosmetics Empire In 3 Months
but i found a lot of written videos It doesn't even get to the point
There is not a lot of specific information but you have to search for yourself in Google."
68568581,3314630,1.0,2020-10-15T23:44:49-07:00,Mdean,I just paid $11.99 to answer 4 questions? Please tell me this is a mistake.
116593840,4717762,5.0,2022-06-16T22:12:04-07:00,Oba9tarou,"自分の強みを見つける方法を解説してくれています。
強み　＝　「市場がある」and「勝てる」and「好きである」
「弱みを埋めるよりも、強みを上げる」という考えは新鮮でした。
講師の方がおっしゃるとおり、「一長一短」で自分の強みは
見つからないので、学んだ内容を日々自問自答し、
自分の強みを見つけたいと思います。
講義ありがとうございました。"
5392304,780064,5.0,2017-02-08T19:59:33-08:00,Hector,take the course.
116643000,4138250,5.0,2022-06-17T10:37:52-07:00,Tomasz,"Kurs przygotowany profesjonalnie, dużo dobrych i praktycznych porad
Bardzo dziękuję"
89456986,4138566,5.0,2021-07-05T10:19:19-07:00,Helen,Great course Emma lots of good practical ideas
116184830,3317436,1.0,2022-06-11T17:44:00-07:00,Rodrigo Mariano,"A Maioria das questões foram copiadas de foruns da internet, e estão desatualizadas.
Muitas Questões incompletas, respostas duplicadas, questões sem sentido.
Até tentei fazer o maximo possivel de questões para ver se não era apenas algumas, mas realmente é um material muito ruim!"
101010552,3318188,5.0,2021-11-24T23:47:49-08:00,Timothy,"A great addition to Ross McGowan’s excellent suite of Floating Point Unit courses.
The material is interesting, comprehensive & well presented.
Here’s looking forward to doing a floating point divider …"
117995722,4138620,4.5,2022-07-05T01:53:24-07:00,Srinivasa,Good course to learn python telegram bot with django. Only improvement can be some of the videos have bad audio quality and we cannot listen to the instructor. Thanks and looking forward for the updated material...
71824412,3309934,1.0,2020-12-02T03:27:56-08:00,Natalia,L'ho trovato poco chiaro nelle spiegazioni ( quasi sempre inesistenti ) e ho trovato anche risposte errate
125053748,4717258,5.0,2022-10-01T08:21:19-07:00,Mohammed,Found the course very helpful.
121584036,3318862,4.0,2022-08-19T12:28:33-07:00,Larry,Because I meditate this fits well with that effort.
91761934,4138316,5.0,2021-07-31T16:32:36-07:00,Maria Veronica,"Me encantó el curso, muy entretenido y muy útil.
Super recomendable."
62004010,3241020,5.0,2020-07-23T06:00:08-07:00,Caecillia Jovita,mengetahui ilmu baru
91073666,4138752,1.5,2021-07-23T09:38:50-07:00,Yan Frank,Many questions and answer are wrong!!!
61783106,3239863,5.0,2020-07-20T22:25:53-07:00,Johann,"Yes, it is important to me to know in advance what to look out for and it is good to know in advance which mistakes where made in the past and how could one prevent the same mistakes again."
117645594,4704690,5.0,2022-06-30T04:25:08-07:00,suhail,"The course content is informative and interesting. Absolutely a fresh take on creating a talent pool in your organisation. Fact based content, enjoyed it thoroughly. 
Though I am already a Retail trainer but this course enhanced my skills and helped me conducting effective sessions."
126314258,4704646,1.0,2022-10-17T23:56:02-07:00,Michael,Sorry  viel zu schnell und der Sprecher wirkt wie Elektronisch übersetzt
89497458,3237949,5.0,2021-07-05T21:40:09-07:00,Kazi Tojammel,The quality of this course is very good. & The instructor of this course are very helpful.
126438716,3237835,4.5,2022-10-19T05:58:08-07:00,Ratino,Penjelasan yang sangat menarik
119578834,4704500,5.0,2022-07-25T09:12:07-07:00,Jonny,Super verständlich erklärt. Wirklich sehr empfehlenswert.
115959558,4703788,5.0,2022-06-08T12:27:02-07:00,Ghefar,"Amazing company
I am waiting the second level"
67857126,3236083,2.5,2020-10-05T21:04:01-07:00,Anam,The answers of most of the questions are Incorrect. Few of them are pretty obvious in Sample paper I
125116248,4705244,5.0,2022-10-02T14:01:08-07:00,Fernanda,Ótimo curso! Recomendo.
125925810,4705244,3.0,2022-10-12T16:37:54-07:00,Leonardo Rodrigues dos,"Acho que pode explanar mais, dar mais exemplos"
80100266,3246380,5.0,2021-03-15T11:38:03-07:00,Daniel,He seems like a really good teacher.
119743222,4705026,5.0,2022-07-27T03:29:52-07:00,Ingrid,Sehr gut erklärt und dieser freie Stil des Malens ist ein Genuss zu beobachten und nachahmenswert.
108995438,3235383,3.5,2022-03-06T15:28:58-08:00,Frank,NO explanations for the correct answer is a drawback with this test.
67688848,3242650,5.0,2020-10-03T07:35:44-07:00,Mohamed,"احسن دوره  ؟؟؟
دوره ممتازه استفدت منها كثيرا
مشكور اخي جزيل الشكر"
117205568,4705090,1.0,2022-06-24T21:28:18-07:00,RykS,説明と学習手順がいい加減すぎます。発する言葉が幼稚だったり不十分な場合は文字起こしで補うとか何かあるでしょうに？私は学習したいのであって、子供のお遊びに付き合ってるんじゃないんです。悪気はないんでしょうけど・・
124850250,4701964,5.0,2022-09-28T21:58:44-07:00,Charlene,"A hearty thank you to Linda Elliott for putting this course together. I am enlightened in understanding with regards to the twin flames, I have a better about myself and the role I play in helping and identifying who my twin flame will be or is. 

In as much as I wish I had awakened to these truth before, I'm grateful I am learning and evolving at this time in my natural life to understand my path."
120852356,4702030,5.0,2022-08-10T02:26:28-07:00,Aditya Rajendra,Yes.
94880108,3226719,5.0,2021-09-07T10:54:27-07:00,Flavio Theodoro,Um resumo muito esclarecedor sobre a matéria em estudo. Este curso é uma ótima forma de introdução a teologia.
123808722,4704842,5.0,2022-09-16T03:29:32-07:00,Cloud,"Got 86%. 
Well Explanation of each questions."
91688802,4155252,2.0,2021-07-30T11:12:28-07:00,Tonya,"Doesn't seem that the exams were proofread.  as a result, i was often confused."
71277152,3227331,1.0,2020-11-25T10:14:52-08:00,Chandrasekhar Reddy,"Worst, please don't buy this one. doesn't have actual exam scenario based questions and it is not worth to buy. don't waste your time."
121318282,4701756,5.0,2022-08-16T10:57:00-07:00,Paulo,"Gostei do Conteúdo por ser bem explicado e detalhado, algumas aulas retornam nos temas anteriores e reforçam o conteúdo. Recomendo"
124301058,4702228,5.0,2022-09-22T06:27:17-07:00,Cachet,"The lecturer was lively and fun to listen to. The courses were easy to follow, well structured and insightful."
105485534,4155754,5.0,2022-01-20T03:24:05-08:00,Sabine,Sehr angenehme Stimme und die Affirmationen sind leicht zu verinnerlichen. Man muss halt damit arbeiten. Jeden Tag. So schön. Danke für die Möglichkeit ?
64170972,3225689,5.0,2020-08-18T18:24:01-07:00,Geraldine,"This was a very good course. I really enjoyed it, learned so much and also learned a lot of myself. This course really helps and assist in improving ones life, mental health and just general wellbeing.
Good course."
122976404,3225069,5.0,2022-09-06T00:25:16-07:00,Untung,flow materi cukup clear dan deliverinya sangat baik
124794672,4705584,4.0,2022-09-28T06:58:31-07:00,Theresa,Overall this was a pretty decent course that covered the basics of IPv6.  The star section was in how subnetting was discussed in a very approachable way.  I just found myself skipping segments where a very obvious dead horse was being repeatedly flogged (spoiler: IPv4 is that dead horse).  I really think that if the video was edited a bit more this course would really shine.
123872056,4704980,5.0,2022-09-17T03:04:00-07:00,Diana,Yes informative.
61892040,3223345,3.5,2020-07-22T01:18:00-07:00,Barry,"As a former principal of a technical training academy, I can see that the course content is very good,but I do have a problem. Dr Brady is a very rapid speaker, he also scrolls up and down example pages extremely fast as he is describing his method or reasoning. It may be me but this makes it difficult to focus on the content. I am still pondering a specific point and Dr Brady has moved on two points. Maybe my brain is still running in second gear while Dr Brady is already in top gear!
I have to read the course text as I watch his videos.
Enthusiasm is a good thing, it's infectious, but Dr Brady give people more time at salient points to enable them to digest your message.
Your pitch is that of a salesman trying to get as much dialog as possible in the shortest time possible. This is a deliberate strategy by salesmen to overwhelm a potential customer, but I am already your customer, a customer who wishes to absorb your knowledge  and experience."
92006650,4154086,5.0,2021-08-03T17:51:52-07:00,Marceau,Excellent cours! Très utile.
117597550,4703030,3.5,2022-06-29T15:11:18-07:00,Eddie,Just starting but so far the instructor gets right to the point and discusses the practical value of implementing ensemble methods.  Looking forward to how the remaining content stacks up.
119938962,4701172,5.0,2022-07-29T05:41:44-07:00,Lokesh,"Amazing course I learnt so much, the instructor is very professional and explains even the minutest technicality."
122829504,4154364,5.0,2022-09-04T01:23:55-07:00,Orion,Amazing course
61446778,3231279,1.0,2020-07-16T16:44:36-07:00,Marc,"This package has numerous outdated questions on products that have been retired (Cloud Scheduler in Test 2/Question 40, Process Visualizer in Test 2/Question 42, Customizable Forecasting in Test 1/Question 20, S-controls in Test 1/Question 47 & 51......), asks questions about Spring '11 release of salesforce.com (Test 2/Question 15). At this point, the numerous typos (""compant"" instead of ""company"") & missing spaces become quite annoying

I have been discovering quite a bit on the history of SF products but I have to figure out if the answers giving are accurate & relevant to the test I will take this summer in 2020

In conclusion, this package of questions is NOT relevant to the actual test"
121938266,4710930,4.5,2022-08-24T07:02:02-07:00,Anna,buona spiegazione
62232024,3248270,3.5,2020-07-26T05:11:09-07:00,Salam,"Its very good course,,,,
I hope to continue with other materials in maximo ,,,"
86128422,3231853,2.0,2021-05-27T14:00:25-07:00,Emmanuel,Solo leen lo que el programa menciona cuando acercas el mouse.
122887168,4709566,5.0,2022-09-04T23:55:49-07:00,Zunairah,Very good information is being provided in this course
115843450,4709492,5.0,2022-06-07T07:18:11-07:00,Ronaldo,"Todos os seus cursos, tem qualidade e excelência ! Parabéns !"
104334314,4147844,4.0,2022-01-06T23:02:59-08:00,Simran,This is Simran Its Fantastic Course in Hindi
119794452,4709260,1.0,2022-07-27T13:43:00-07:00,Mr,"Absolutely rubbish, just basic information and you will find much better on youtube than this course"
115917146,4708980,5.0,2022-06-08T03:09:31-07:00,Hesham,"مفيدة جداااا 
الدورة الوحيدة علي يوديمي اللي بتتكلم عن المحاسبة و المراجعة باللغة العربية شرح اكثر من رائع 
ارشحها بشدة لجميع المحاسبين و المراجعين الداخليين و طلبة كلية تجارة"
72107784,3265494,3.5,2020-12-05T17:20:55-08:00,Laura,"Due to the language accents of the presenters, I really relied upon the captioning in English. It was horrible and did not make sense, especially moreso in the first section of the presentation. Other than that, I do believe that the presenter had many good points he was trying to share and made you me think about the parental responsibilities in working with our children, even though it may require more of us as a parent. Great reminder."
117360088,4709072,5.0,2022-06-27T07:16:38-07:00,A,"This course helped me on my journey to becoming more self aware and really focus on my own mental wellness. The instructor was very warm, welcoming and knowledgeable. I look forward to more courses from this instructor and highly recommend this course to anyone looking to find peace and growth from within."
119661612,3272042,5.0,2022-07-26T06:42:29-07:00,Sarah,هذا الكورس نقل عزفي الى درجة كنت أحلم بتحقيقها من أول بداية الكورس المستوى الأول،، عندما بدأت دروس الجيتار من الكورس الأول كنت أتنقل بين المستويات والدروس وأطلع على المحتوى ثم دخلت على أغنية “يستردي“ للبيتلز وأُدهشت جدا لتعقيد النوتات فبالنسبة لشخص جدا مبتدىء هذا المستوى جدا عالي وبعد سنتين ونص والمداومة على المستويات مع الأستاذ هاني عزفت هذه الأغنية ولم تكن بتلك الصعوبة التي توقعتها? والفضل يعود الى البناء الصحيح للمستويات والتقدم التدريجي الذي قدمه الأستاذ هاني في كورساته. أصبحت اليد اليمنى أكثر مرونة وسرعة في التنقل بين النوتات وعزف الايقاع. كورسات الأستاذ هاني هي في الحقيقة مدرسة موسيقى متكاملة. أشكرك على الدعم الذي قدمته لي أثناء دراستي وسرعة استجابتك لأسئلتي أنت عازف ومعلم جيتار رائع ومعا نكمل المسيرة إن شاء الله .
119352746,4708700,5.0,2022-07-21T20:17:02-07:00,Isaura,Curso con muchos ejemplos prácticos y muy completo
91668498,3278234,4.0,2021-07-30T06:46:26-07:00,Martin,Taught me something I couldn't learn elsewhere.
102940450,4154718,1.0,2021-12-20T12:40:58-08:00,Sherry,The Information was rushed and not explained fully. It seems to be a group of YouTube videos put togate into and called a  course. Don't waste you money!
58788636,3228943,5.0,2020-06-18T05:07:21-07:00,Jax,"Great ! , he focus on theory and diagrams , so I know what we are doing, its so short, but I learned new thing , I  my 3d model dropped in my room.  nice steps , it seems to be easy to do with his methods.
Thanks for sharing !"
124630520,4709722,4.0,2022-09-26T16:53:46-07:00,Brian,"Very good, rudimentary information to prepare for options trading."
101576148,4148256,2.0,2021-12-01T11:15:03-08:00,Jose Marchena,"los ultimos 2 videos no tienen volumen por lo que mi aprendizaje es incompleto , no puedo pedir reembolso porque me doy cuenta que el curso esta defectuoso hasta los 2 ultimos videos por lo que considero este como una estafa !!!!"
112687404,4145980,5.0,2022-04-26T11:54:01-07:00,Captain MD,GREAT COURSE FOR LEARNING ABOUT OC!
89644276,4148490,5.0,2021-07-07T06:59:49-07:00,荻原寿幸子,丁寧に美しい動きを教えていただけ、一つ一つができると、つなげて日本舞踊が一曲踊れるようになっているところがいいです。村上心乙先生の踊りや素お着物姿が素敵です！
106990178,4147184,1.0,2022-02-07T10:26:43-08:00,Alice,mi aspettavo un corso tecnico con strategie marketing / spiegazione su come utilizzare i social media ( lavorativamente parlando ) ecc.
79575132,3278246,5.0,2021-03-08T13:24:12-08:00,Hakeem,This course covers exactly what it promises to.  The lectures are short and to the point.
122231662,4710776,5.0,2022-08-27T22:38:54-07:00,Hirano,理解しづらい箇所について丁寧にご説明されているので、理解しやすかったです。
110852852,4145954,4.5,2022-03-31T05:56:55-07:00,Pawan Kumar,very good
61579258,3275340,2.5,2020-07-18T10:37:23-07:00,Udit,Some answers are not correct.
125357794,4709120,5.0,2022-10-05T11:08:59-07:00,Devansh,Highly Informative
125648822,4709120,5.0,2022-10-09T14:40:47-07:00,Hari,Excellent course very well explained. Further enhancing my knowledge of core cyber security concepts.
63415982,3272624,1.0,2020-08-09T11:45:06-07:00,Jon,"Took the first test and got 23%.  Said, ""Oh, shit,"" and started working through the explanations of what the correct answers were.  I quickly realized that in between some where I thought maybe I really was that confused, there were plenty that multiple decades of networking, >2 years of it in AWS, made me confident that the proposed answer was complete nonsense.  It appears, on further analysis, that scoring was scrambled randomly, making me feel much better about 23% on a test filled with 4 answers to pick from.

I passed the actual exam with a healthy margin a few days later, no thanks to this set of practice tests.

Oh, and somebody should check why on a lot of the longer problems the text just stops mid-sentence in the fourth answer."
122390528,4706440,4.0,2022-08-29T20:04:47-07:00,Michelle,"Short, sweet and to the point.  Good intro to Vectornator, however if I had not been “playing” with the software prior to this course I would have been lost.  I am familiar with the tools and menus, so I knew where to look for what tool was being used. Would recommend a “highlighted” pointer to be able to keep up with the video.  I like the clean, simple designs."
69082422,3272506,1.0,2020-10-23T11:55:45-07:00,David E,These practice tests appear to be for the old (not current) test.
88730558,4147178,5.0,2021-06-27T11:16:44-07:00,Bralina,I have tried everything and thought i would try Hypnosis since knowing a little bit about how the subconscious brain works. I also knew a little about this style RTT Hypnosis.  I was shocked at what was revealed as the reason why I keep sabotaging myself.  I absolutely loved the workbook and affirmation cards. This instructor really knew how to use leverage of the subconscious brain.  I can’t wait to see my final results after listening to the maintenance audio.
120002588,4710080,4.0,2022-07-30T04:52:22-07:00,石田こずえ,2000万円問題はどういう意味であったかなど、年金問題のわかりやすい解説があり、良かった。
101407606,3250730,4.0,2021-11-29T18:50:40-08:00,Oluwatoyin,it would have been a lot more better if notes are provided
125194008,4706574,4.5,2022-10-03T12:37:51-07:00,Mark,Echt gut anfängerfreundlich und sehr Lehrreich
122380992,4150384,5.0,2022-08-29T16:49:56-07:00,Kyoko,make-pさんのスクラッチコースをコース1から順番にやってきたのですが、ここにきて急に自分のレベルが上がってきた気がします。クローンとリストが分かってきたので私にもいろんなゲームが作れそうです。
123318122,4706042,5.0,2022-09-10T05:18:59-07:00,Ahmed,"very simple with step by step explanation for such amazing course, it packs multiple lessons with lots of info, tips and tricks in a very organized, creative  and fun way..... definitely recommend to everyone."
95537521,3249568,5.0,2021-09-15T13:09:27-07:00,Monique,"This course is exactly what I needed! I wanted lots of variety with various toning & weight-loss exercises and this is it! Tons of inspiration. Thanks so much. 

Love Olivia's energy and how she wastes no time getting to the point. Easily digestible and plenty of time left in the day to create workouts to start filming tomorrow!"
115521460,4707036,5.0,2022-06-02T18:29:54-07:00,Ahmed,"I will never forget how terrifying and daunting the topic of glaucoma was for me when I first learned about it in college. By the time you get through the anatomy, the physiology, the pathophysiology, the complications, the diagnosis, the investigations, the syndrome, and all that, you're out of wind and catching your breath with no more room for understanding the treatment.
This is why I will forever appreciate the way that this course cuts all the dough and just goes straight for the treatment and takes it step by step. It also does that in a quick fashion so that I can bing it whenever I want and come out the other end understanding every important aspect of it. Great course!"
93930442,4151230,2.0,2021-08-26T09:27:19-07:00,Seshagopalan,too basic and i was not expecting this kind of udemy course
112329682,4149100,2.0,2022-04-21T05:49:13-07:00,Ferzan,Hayır
121593934,4707786,5.0,2022-08-19T16:40:35-07:00,Patricia,"Me he quedado sorprendida por lo práctico de los videos, en lugar de pura  teoría te muestran ejemplos en un evento.. y me sentí dentro. Así es más fácil entenderlo todo, me encantó! Cortos pero al grano! Buena inversión!"
126014572,4705872,5.0,2022-10-13T15:02:52-07:00,Johnny,Preciso y claro con los conceptos.
66777094,3255750,2.5,2020-09-21T00:51:55-07:00,Aurelien,no explanations given about the correct answers
118303740,4707676,4.5,2022-07-08T09:59:36-07:00,MAHI VINAYKUMAR,This course is really helpful...
116692954,4707928,4.5,2022-06-18T08:54:16-07:00,Bob,"I thoroughly enjoyed this course. I've taken several Photoshop painting courses before this, most of which are very detailed and tedious, hard to maintain my skills, much less advance from after taking those courses. This content was easy to follow, yet provided enough information to acquire professional results (painting, visible brush strokes, and canvas textures). Great course, Jay! Recommended.... Bob"
122706368,4707726,2.5,2022-09-02T01:58:29-07:00,Joakim,Should be more about why we do certain stuff and what the different steps are for. The authors seems to expect the student to have knowledge about certain things which either should be set as a pre requisite for the course or included in it.
115949274,3259706,1.0,2022-06-08T10:05:47-07:00,Aman,Advertise to buy coursefrom his website and taking payment at website their is no login page to login and view the courses.
124564998,4707494,4.0,2022-09-26T02:56:17-07:00,Mohannad,It's good but needs to let the speed of talking more down and if there translator to another language
109491810,3260430,3.0,2022-03-13T06:07:43-07:00,Rupdhar,i am fresher. all is well.
116187388,4706976,5.0,2022-06-11T19:37:34-07:00,Andreia Andrade,"I’ll be taking the IELTS Academic and I was very nervous about this writing part, task 1. This course was great for me! I now feel very prepared! I really recommend this course to everyone who needs to take this exam."
69704772,3259090,5.0,2020-11-02T05:22:58-08:00,Philippe,Sehr ausführliche Beschreibungen
124410974,4707368,4.0,2022-09-23T10:58:35-07:00,Luis Eduardo,Es bueno
89559244,4149546,5.0,2021-07-06T09:58:20-07:00,Andy,"Instructions and explanation is easy to follow and understand.

Very practical course on memory and extremely use full for anyone."
89532074,4149656,5.0,2021-07-06T05:06:00-07:00,Den,"Super inspiring and encouraging.
Really a great way to learn how to speak Russian fluently.
Workbooks and vocabulary are done perfectly.
I would definitely recommend this course."
116802398,4149256,5.0,2022-06-20T05:50:46-07:00,Marta,Excelente curso. Esto es lo que buscaba para aprender el árabe. La explicación está muy clara e incluye todos los temas que no encuentras en otros cursos. También hay muchos ejemplos de pronunciación y escritura. En 20 horas soy capaz de leer y formar frases. Muchas gracias profesor.
116255054,4658600,1.0,2022-06-13T00:52:00-07:00,4playin,"HE DIDN'T EXPLAIN ROUTING PROPERLY, OR CONTROLLERS OR ROUTING DIFFERENT VIEWS... NOTHING!!! SHIT INSTRUCTOR"
64876558,2895996,4.0,2020-08-26T19:32:42-07:00,Abhishek,"the course was good
but maams is spoken english want too clear..."
125933810,4658470,5.0,2022-10-12T19:59:28-07:00,Edward,Ditunggu pembahasan level menengahnya.
125933902,4658470,5.0,2022-10-12T20:01:25-07:00,Scramble Tech,"Sebagai web developer, pembahasan tentang MERN ini cukup membantu."
69842354,2892582,5.0,2020-11-04T03:50:42-08:00,Emre,Faydalı bir kurs. Öneririm.
116688796,4658110,5.0,2022-06-18T07:24:36-07:00,Elizabeth,Excelente curso para empezar en el trading de criptomonedas.
112426140,4215244,3.0,2022-04-22T10:15:29-07:00,Luis Carlos,"Estou no início, a avaliação até o momento é abaixo das minhas expectativas (muita redundância). Tentarei finalizar o curso e mudarei minha avaliação se melhorar."
124794174,2895782,5.0,2022-09-28T06:53:41-07:00,Sara,I didn't realize how my emotions were affecting other areas of my life. This training is helping me to move forward. I am getting excited for my future again.
114356780,4658512,3.0,2022-05-19T06:19:36-07:00,Etienne,Je m'attendais a plus de précisions dans le travail de mix des voix  voir le rendu avant master .mais je ne regrette pas j'ai appris quelque astuce .
48726844,2898030,5.0,2020-03-29T01:40:14-07:00,Ng Gha,the courses here have helped me a lot! Teacher also has a youtube account 'spm malaysia' which offers free online prinsip perakaunan tuition for other chapters :D. I can finally understand accounts and this definitely deserves more than 5 stars hahah
112750830,4658824,5.0,2022-04-27T07:19:55-07:00,Uganri,Well explained. Thanks!
126336290,4215468,5.0,2022-10-18T04:32:09-07:00,Dr. Sathiyaraj,"சிறந்த கற்றல். தாங்கள் கற்றுத்தரும் தளத்தில் உள்ள நுட்பங்களைத் தாண்டி, தமிழ் இலக்கியங்களை எடுத்துகொண்டு, அவற்றை எப்படி நுடப அடிப்படையில் மேம்படுத்தலாம் எனக் கற்றுத் தந்தால் இன்னும் பயன் நல்கும். சான்றிற்கு, http://tamilconcordance.in/TABLE-sang.html - இந்தத் தளத்தைப் பாருங்கள். நன்றி!"
114111142,4658248,5.0,2022-05-16T12:09:58-07:00,Christine,Great resources on Trauma Informed Care in Behavioral Health
116909428,4657854,3.0,2022-06-21T09:07:02-07:00,Ana,"pienso que le falto mas contenido, mas explicito."
105529826,4214878,5.0,2022-01-20T12:07:27-08:00,Юлия,Хорошая понятная практика.
94355342,4215568,5.0,2021-08-31T20:27:01-07:00,Lydia,This course is great. Course instructor provided valid knowledge. I would recommend this course as an introductory for anyone practicing sports medicine or personal training. Looking forward to Vol2. Thank you.
114206472,4659424,5.0,2022-05-17T13:20:33-07:00,Christine,Exceptional course providing information on health and wellness for musicians and OT role
94480576,4213954,5.0,2021-09-02T04:49:28-07:00,Helen,"I learnt on how to start with building my wealth,"
105341586,4213938,3.0,2022-01-18T13:46:36-08:00,Anier,Esperaba más profundidad y ejercicios para reflexionar
107621390,4214190,5.0,2022-02-16T00:37:55-08:00,Rama Seshan,"Very superb and valuable and clear explanations. I would say that if you want to learn Sanskrit , then close your eyes and opt for Sankar Iyer sir’s courses. Waiting for his future courses on the original ashtaadhyaayi"
126462286,4214190,5.0,2022-10-19T10:44:02-07:00,Vikram,Thank you Sri Shankar H. iyer.
121517518,4214566,4.0,2022-08-18T16:14:28-07:00,Aanjanan,Sometimes it was to difficult to follow. After attending the course I still cannot code something complex without the video. However the course was a good experience.
116662486,4659034,5.0,2022-06-17T18:05:53-07:00,Mohammad A.,Very organized. Truly understandable.
68679461,2893928,5.0,2020-10-17T21:20:13-07:00,Daniel,A great match.  This course has been the most helpful while learning algebra.
101514696,2901862,5.0,2021-11-30T21:42:47-08:00,Carol,A really good quick summary - I highly recommend this both as a first time use and a refresher for later
112701494,4656892,5.0,2022-04-26T16:26:32-07:00,Amira,Awesome ?
83037568,2902994,1.0,2021-04-21T14:08:12-07:00,Charles,"not worth the money i paid for it.you can't understand or hear the lectures
the lectures are awful, the details are poor and you can't view the demonstrations of the videos; there's no ebook to download
don't waste your money!"
55126982,2900350,5.0,2020-05-14T22:32:17-07:00,Amanda,I've been working from home for three years and this is helping me through some of the hardest parts that I wasn't expecting to experience.
122663234,4213794,4.0,2022-09-01T12:45:07-07:00,James,"It has been quite interesting. I just started with zero benchmarking experience, and I feel Junior is a great teacher because opened my eyes to several subjects related to performance that I couldn't realize before. The theoretical part is extremely useful.

Many times along the way there were quizzes to challenge what I have learned which is nice. The hands-on lectures gave me some guidance to get started evaluating my own microservices. After completing this course I will be able to benchmark dotnet applications.

Thank you Junior"
126577120,4217850,1.0,2022-10-20T18:51:49-07:00,Hrishikesh,bad
